,name,obsid,cluster,ra,dec,main_type,QSO,AGN,Seyfert_1,Seyfert_2,HMXB,LMXB,XB,YSO,TTau*,Orion_V*
4071,2CXO J053517.8-052053,6419,1,83.82433875488351,-5.348284900997842,Orion_V*,1.2354724412275978e-24,3.735460487001975e-11,2.698097344803889e-38,7.355200804653341e-15,1.6993270028043126e-05,1.7075839352398968e-14,4.5532604333409526e-18,0.1758858634306223,4.616554426446103e-07,0.8240966816065279
4072,2CXO J053517.8-052430,3744,4,83.82423240659989,-5.408441778252777,YSO,0.0,0.0,0.0,0.0,0.17666864399232796,1.6419911749307913e-12,0.0,0.5736728264862776,0.06422595441223937,0.18543257510751293
4073,2CXO J053518.0-052400,3498,1,83.82528251042402,-5.400276987215423,YSO,8.571692479655029e-42,9.515982806926512e-18,3.457631049526727e-20,1.7436677187606313e-26,1.4946053389987498e-07,2.2448222620347613e-21,4.853128689779767e-11,0.8830870534028021,2.539437471211024e-08,0.11691277169375781
4074,2CXO J053518.0-052400,3744,3,83.82528251042402,-5.400276987215423,LMXB,1.0456252787834422e-17,0.0001756263662092353,5.665104217777527e-23,2.0074503466322406e-19,2.516751944111312e-53,0.9998240394591169,0.0,5.554886886402241e-08,1.2243889945298827e-12,2.7862458066624703e-07
4075,2CXO J053518.0-052400,4373,0,83.82528251042402,-5.400276987215423,Orion_V*,6.216849947158066e-23,2.8238932896802635e-234,1.3786194316022894e-38,0.0,6.455901060398781e-110,8.265800016041384e-188,1.3522017002688524e-86,5.889900014218677e-08,2.1507142538207915e-08,0.9999999195938574
4076,2CXO J053518.0-052400,4374,1,83.82528251042402,-5.400276987215423,YSO,2.4237076519844732e-24,2.8705994579379845e-15,2.8488062102466217e-13,6.54108187806523e-33,3.325395417615355e-08,1.660711168653211e-16,3.839897482757318e-12,0.6713341117448388,8.850704790610064e-06,0.32865700429228856
4077,2CXO J053518.0-052400,4396,4,83.82528251042402,-5.400276987215423,YSO,0.0,0.0,0.0,0.0,0.001188362898880566,7.586970151480629e-58,0.0,0.40959002977014713,0.2203817386624185,0.3688398686685537
4078,2CXO J053518.2-051306,3498,4,83.82583940444442,-5.218368636618372,Orion_V*,0.0,0.0,0.0,0.0,0.004395704183616927,8.08438213914078e-24,0.0,0.33485494723224757,0.08555046406775563,0.57519888451638
4079,2CXO J053518.2-051306,3744,1,83.82583940444442,-5.218368636618372,YSO,1.0656046538499631e-16,5.955642898860074e-09,9.163244770562352e-31,1.8118738873718642e-15,0.001985957291376519,2.0251712056218354e-10,1.3646764208621005e-10,0.8563348411687554,0.015449162728071586,0.12623003251716697
4080,2CXO J053518.2-051306,4373,1,83.82583940444442,-5.218368636618372,YSO,1.665653136976189e-11,5.590400611833597e-07,1.0291918282382041e-17,3.6894858239647688e-06,0.03390724257543163,1.4797588314550988e-06,6.55039671398963e-09,0.45680017258710826,0.2736540254550334,0.23563282453065693
4081,2CXO J053518.2-051306,4374,1,83.82583940444442,-5.218368636618372,TTau*,6.712979974329624e-21,1.2889179329997126e-10,4.787616705705681e-30,5.308556643212728e-07,0.00018233406540483048,4.028524131287144e-11,8.731975327549849e-13,0.29559222765391996,0.5740911677322953,0.13013373952266533
4082,2CXO J053518.2-051306,4395,4,83.82583940444442,-5.218368636618372,Orion_V*,0.0,0.0,0.0,0.0,0.000537668157184842,8.295511073798305e-10,0.0,0.20136909449446713,0.07669028465484899,0.7214029518639479
4083,2CXO J053518.2-051306,4396,4,83.82583940444442,-5.218368636618372,YSO,0.0,0.0,0.0,0.0,4.490164344895988e-05,1.7402597872849718e-19,0.0,0.5371970668906818,0.005264225228537112,0.4574938062373321
4084,2CXO J053518.2-052032,6419,1,83.82584172632545,-5.34245999054097,Orion_V*,1.2354724412275978e-24,3.735460487001975e-11,2.698097344803889e-38,7.355200804653341e-15,1.6993270028043126e-05,1.7075839352398968e-14,4.5532604333409526e-18,0.1758858634306223,4.616554426446103e-07,0.8240966816065279
4085,2CXO J053518.3-052016,6419,1,83.82650086181297,-5.337828093840394,Orion_V*,1.2354724412275978e-24,3.735460487001975e-11,2.698097344803889e-38,7.355200804653341e-15,1.6993270028043126e-05,1.7075839352398968e-14,4.5532604333409526e-18,0.1758858634306223,4.616554426446103e-07,0.8240966816065279
4086,2CXO J053518.3-052020,4374,4,83.82658945578544,-5.338920663553467,YSO,0.0,0.0,0.0,0.0,6.794141169318166e-12,1.0127178725202705e-14,0.0,0.8836212324513163,0.0004747155681599611,0.11590405197371954
4087,2CXO J053518.3-052020,6419,1,83.82658945578544,-5.338920663553467,Orion_V*,1.2354724412275978e-24,3.735460487001975e-11,2.698097344803889e-38,7.355200804653341e-15,1.6993270028043126e-05,1.7075839352398968e-14,4.5532604333409526e-18,0.1758858634306223,4.616554426446103e-07,0.8240966816065279
4088,2CXO J053518.7-052201,3498,5,83.82813771801057,-5.36720118008747,YSO,1.0156779682474097e-07,3.049495421665416e-11,6.834166122885707e-09,2.954145871572806e-10,0.0033002486483432636,0.01246286049437537,1.6233147116497263e-08,0.9418163852515582,0.0024750325433126968,0.03994534810139068
4089,2CXO J053518.7-052201,3744,5,83.82813771801057,-5.36720118008747,YSO,4.698754701021148e-15,3.701444654877462e-17,5.160584660376012e-17,2.5598475772909327e-17,0.0013819202693117207,0.01940023719599336,4.1357711935784e-17,0.9464365967451812,9.335480320559013e-05,0.032687890986303196
4090,2CXO J053518.7-052201,4373,4,83.82813771801057,-5.36720118008747,Orion_V*,0.0,0.0,0.0,0.0,0.0353489148883997,6.54879280278184e-07,0.0,0.3067537552550932,0.11565333913573632,0.5422433358414905
4091,2CXO J053518.7-052201,4374,1,83.82813771801057,-5.36720118008747,YSO,2.755553963143562e-20,3.4354689091975854e-09,7.410794532310157e-30,6.963282315198197e-11,0.004758109007180063,2.8296315200715914e-08,1.4991944374192854e-09,0.516582455557167,0.1453112466843001,0.3333481554507415
4092,2CXO J053518.7-052201,4396,1,83.82813771801057,-5.36720118008747,Orion_V*,3.657309146753622e-27,4.559560800898622e-11,2.375063701572046e-28,1.1567352076980629e-07,0.001239638542679674,1.1144501349292898e-07,2.2076671411653982e-07,0.09590119678017964,0.4312898807328091,0.4715688360134876
4093,2CXO J053518.8-052048,6419,1,83.82874184879364,-5.346756596397814,Orion_V*,1.2354724412275978e-24,3.735460487001975e-11,2.698097344803889e-38,7.355200804653341e-15,1.6993270028043126e-05,1.7075839352398968e-14,4.5532604333409526e-18,0.1758858634306223,4.616554426446103e-07,0.8240966816065279
4094,2CXO J053518.8-052141,1522,5,83.82854163868541,-5.361391881454564,Orion_V*,6.35560867808445e-05,4.850038219468182e-12,6.670268419865995e-06,6.34286968621025e-29,0.0005700388028616281,0.03868996980639816,0.0002997693657660828,0.21623281092142788,0.1413439628366626,0.602793221906833
4095,2CXO J053518.8-052141,3498,2,83.82854163868541,-5.361391881454564,Orion_V*,2.1363360379665006e-14,5.102613858221001e-11,9.813439191127812e-22,6.210513587549423e-17,8.030214183805421e-06,2.824440104689426e-09,8.669835560699158e-12,0.09275374136863407,0.09154236600507139,0.8156958595279533
4096,2CXO J053518.8-052141,3744,4,83.82854163868541,-5.361391881454564,Orion_V*,0.0,0.0,0.0,0.0,3.402794950093822e-13,2.1164016217601294e-149,0.0,7.097726919116842e-05,0.0001260164676778137,0.9998030062627906
4097,2CXO J053518.8-052141,4373,5,83.82854163868541,-5.361391881454564,YSO,1.5186903750965778e-36,5.767835284114137e-115,1.3345658632068283e-47,8.122268229105496e-22,5.591261682032169e-14,5.16227750509753e-13,1.2629792565770657e-292,0.7474708343326374,7.3107188152467186e-09,0.2525291583560717
4098,2CXO J053518.8-052141,4374,4,83.82854163868541,-5.361391881454564,Orion_V*,0.0,0.0,0.0,0.0,3.8911145140173654e-09,2.497899151367374e-32,0.0,0.0027866820618098944,7.927694380581145e-05,0.9971340371032698
4099,2CXO J053518.8-052141,4395,4,83.82854163868541,-5.361391881454564,Orion_V*,0.0,0.0,0.0,0.0,0.0001681850026618862,1.3247686122207456e-48,0.0,0.2249968452263643,0.1478599535035003,0.6269750162674734
4100,2CXO J053518.8-052141,4396,2,83.82854163868541,-5.361391881454564,Orion_V*,1.7343296044037832e-18,1.3233354492922142e-15,6.688930903455801e-29,8.142540513710767e-24,7.993727119796366e-07,5.80676098499038e-14,4.7903129240170134e-17,0.01476406014357372,0.26032838472770065,0.7249067557559542
4101,2CXO J053518.9-052218,1522,3,83.82895476881731,-5.371814671984031,LMXB,1.1495992212643825e-19,2.1936994215950722e-07,7.290557022687587e-18,3.041162023966346e-19,0.0008673799961266067,0.8664023791369537,2.4845761902e-313,0.062331150762883696,1.0568882756654547e-11,0.07039887072352467
4102,2CXO J053518.9-052218,3498,3,83.82895476881731,-5.371814671984031,Orion_V*,5.737320707662559e-45,1.4600373842429755e-05,7.040915757223535e-37,1.386852954424863e-44,4.451999832796584e-19,4.61772425453626e-94,0.0,1.2798301047712189e-18,2.6412053727411443e-221,0.9999853996261576
4103,2CXO J053518.9-052218,3744,2,83.82895476881731,-5.371814671984031,YSO,1.0194561324454858e-43,9.80026822170704e-24,5.23084756971219e-54,3.816287715635153e-37,3.597007826494567e-10,2.090636810483037e-24,5.177337911580702e-53,0.9999997168947545,1.2942418149307392e-10,2.8261612051504355e-07
4104,2CXO J053518.9-052218,4373,5,83.82895476881731,-5.371814671984031,YSO,1.4943196260068418e-18,3.68956268660881e-22,5.129448241660173e-20,1.6394484696235254e-29,0.0015053417598460694,0.0011486035033830314,4.7418244649429553e-42,0.9810150658528415,1.3598746075077206e-07,0.016330852896468743
4105,2CXO J053518.9-052218,4374,5,83.82895476881731,-5.371814671984031,YSO,7.035307766905188e-17,3.5946714364920695e-21,2.0623759469809967e-15,5.652609092805937e-38,0.011239537728909012,0.0010246177708449567,3.039823897333174e-26,0.9262637281044664,2.654755976383801e-07,0.06147185092017969
4106,2CXO J053518.9-052218,4395,1,83.82895476881731,-5.371814671984031,YSO,9.311272119829469e-44,3.8983134556488536e-17,4.357597059550854e-62,7.317154874379948e-19,1.0102345786742251e-05,3.3469083343843945e-27,2.082260460654168e-33,0.5425806413286132,4.420558477420079e-09,0.4574092519050416
4107,2CXO J053518.9-052218,4396,1,83.82895476881731,-5.371814671984031,YSO,8.667943282324932e-43,9.613857251946742e-22,3.6634901050984463e-59,9.188416531763335e-25,1.5139953764611794e-08,1.4039660374371076e-26,1.1561850196294556e-34,0.9052299935149406,0.007267307547481017,0.08750268379762463
4108,2CXO J053519.1-052035,6419,1,83.82970479514756,-5.343220424077641,Orion_V*,1.2354724412275978e-24,3.735460487001975e-11,2.698097344803889e-38,7.355200804653341e-15,1.6993270028043126e-05,1.7075839352398968e-14,4.5532604333409526e-18,0.1758858634306223,4.616554426446103e-07,0.8240966816065279
4109,2CXO J053519.1-052112,6419,5,83.82967246600793,-5.353434403862893,YSO,1.580563385655592e-11,6.571386927893841e-13,1.5644942577356839e-09,1.6811979119838617e-34,0.020769596120746477,0.07558787917310032,3.1703756177506522e-46,0.6795857826583566,1.4607736779263144e-06,0.2240552796931616
4110,2CXO J053519.1-052118,6419,5,83.82977169283163,-5.355021678601107,YSO,1.580563385655592e-11,6.571386927893841e-13,1.5644942577356839e-09,1.6811979119838617e-34,0.020769596120746477,0.07558787917310032,3.1703756177506522e-46,0.6795857826583566,1.4607736779263144e-06,0.2240552796931616
4111,2CXO J053519.6-052057,6419,5,83.83194023662793,-5.349394024478309,YSO,1.580563385655592e-11,6.571386927893841e-13,1.5644942577356839e-09,1.6811979119838617e-34,0.020769596120746477,0.07558787917310032,3.1703756177506522e-46,0.6795857826583566,1.4607736779263144e-06,0.2240552796931616
4112,2CXO J053519.6-052303,4395,4,83.83175025304786,-5.384284785650019,YSO,0.0,0.0,0.0,0.0,1.1591787208725039e-08,0.0021867726959109227,0.0,0.9761432390501127,0.0031224786087131274,0.018547498053476046
4113,2CXO J053519.7-052110,6419,5,83.83230254176914,-5.352905538454861,YSO,1.580563385655592e-11,6.571386927893841e-13,1.5644942577356839e-09,1.6811979119838617e-34,0.020769596120746477,0.07558787917310032,3.1703756177506522e-46,0.6795857826583566,1.4607736779263144e-06,0.2240552796931616
4114,2CXO J053520.0-052038,6419,1,83.83336775494797,-5.344013205943621,Orion_V*,1.2354724412275978e-24,3.735460487001975e-11,2.698097344803889e-38,7.355200804653341e-15,1.6993270028043126e-05,1.7075839352398968e-14,4.5532604333409526e-18,0.1758858634306223,4.616554426446103e-07,0.8240966816065279
4115,2CXO J053520.0-052226,4374,4,83.83344554663876,-5.373954833476811,Orion_V*,0.0,0.0,0.0,0.0,0.0023943594765883382,1.0816594640512088e-11,0.0,0.4115650435829141,0.03408971650600838,0.5519508804236725
4116,2CXO J053520.1-051314,3744,3,83.8340874050657,-5.220718064323813,LMXB,9.086842878742228e-16,0.30267100412216946,0.00014934762114183787,0.0030312678322435586,0.03027275582701264,0.30467833672324895,3.138259003776029e-169,0.24985825657335445,4.838983267810798e-08,0.10933898291099571
4117,2CXO J053520.1-051314,4373,4,83.8340874050657,-5.220718064323813,YSO,0.0,0.0,0.0,0.0,1.634633401196964e-12,6.38089017829031e-43,0.0,0.9006941688052338,0.09924960696210088,5.6224231030755035e-05
4118,2CXO J053520.1-051314,4374,4,83.8340874050657,-5.220718064323813,YSO,0.0,0.0,0.0,0.0,3.9958115414178744e-13,7.707321458312171e-08,0.0,0.9988935597850045,8.987861963429863e-06,0.0010973752794178533
4119,2CXO J053520.1-051314,4395,4,83.8340874050657,-5.220718064323813,YSO,0.0,0.0,0.0,0.0,8.673737045637996e-09,5.0226645234549204e-05,0.0,0.9588264955188868,0.0378497951888235,0.003273473973318085
4120,2CXO J053520.1-051314,4396,4,83.8340874050657,-5.220718064323813,YSO,0.0,0.0,0.0,0.0,2.2348787789566803e-08,4.011616320336294e-09,0.0,0.9705836482340665,0.02852294103240987,0.0008933843731196592
4121,2CXO J053520.3-052213,3498,3,83.83497060046182,-5.37039757978669,LMXB,1.1491727747110696e-23,0.00014786070236710386,2.0859138008635245e-23,4.966256209454936e-24,1.2019575079340744e-39,0.9369101102438615,7.584557548012468e-238,0.0061934854170312015,6.552951199467577e-26,0.056748543636740104
4122,2CXO J053520.3-052213,3744,4,83.83497060046182,-5.37039757978669,Orion_V*,0.0,0.0,0.0,0.0,2.25794898361269e-05,3.469762142321961e-23,0.0,0.3191964083663371,0.003142326171770615,0.6776386859720561
4123,2CXO J053520.3-052213,4373,1,83.83497060046182,-5.37039757978669,YSO,2.9414511982532727e-22,6.6175531532324e-11,9.199901460657875e-31,5.899073862454819e-16,0.0009003300171966961,8.479470257918005e-10,5.06261349840207e-09,0.6519371617340104,0.16839415812377725,0.17876834414827902
4124,2CXO J053520.3-052213,4374,4,83.83497060046182,-5.37039757978669,Orion_V*,0.0,0.0,0.0,0.0,0.0010406103508083075,8.14836018863496e-42,0.0,0.15286830446642619,0.00888680505399869,0.8372042801287668
4125,2CXO J053520.3-052213,4395,1,83.83497060046182,-5.37039757978669,YSO,4.695068242801826e-15,1.936688750294482e-09,2.884550834582602e-22,1.0635640132800802e-18,0.0003883390310714822,6.233508654388666e-09,1.0622508246480476e-06,0.8612477759430242,0.002692666186480284,0.1356701484183975
4126,2CXO J053520.3-052213,4396,2,83.83497060046182,-5.37039757978669,Orion_V*,3.4282862474940355e-94,5.21731875588611e-92,1.657773674627942e-108,0.0,8.712810194039027e-92,6.0339405073420946e-46,8.437989548666169e-16,1.6766481632922723e-147,9.342055926644742e-36,0.9999999999999991
4127,2CXO J053520.3-052617,1522,4,83.83480330674615,-5.438135345270352,TTau*,0.0,0.0,0.0,0.0,0.0014065062985237462,0.00017092198092054923,0.0,0.22288885058959573,0.7267333781549982,0.04880034297596173
4128,2CXO J053520.3-052617,4373,4,83.83480330674615,-5.438135345270352,TTau*,0.0,0.0,0.0,0.0,0.00010574274539049547,6.969633574145784e-26,0.0,0.3258791329872717,0.6599899979300373,0.014025126337300443
4129,2CXO J053520.3-052617,4374,5,83.83480330674615,-5.438135345270352,LMXB,4.9983858492455915e-09,4.3110492403584836e-20,5.462646417920138e-11,3.3158402998085165e-09,1.8685316763884537e-05,0.9022360705215482,1.9988903840896415e-08,0.05269049458483602,0.0019268968941577255,0.04312782432493771
4130,2CXO J053520.4-052329,1522,1,83.83527718388848,-5.391599998001468,YSO,7.204527258669214e-21,3.1968153533010515e-12,4.480419282375943e-34,4.979082973010237e-25,0.00019635362639136504,6.49139575209701e-12,6.94038905325424e-10,0.8133681446386433,0.13750103998847496,0.0489344610427633
4131,2CXO J053520.4-052329,3498,2,83.83527718388848,-5.391599998001468,YSO,3.9048477159123264e-11,5.036226991178398e-05,5.35720276587533e-15,1.9308267378608577e-13,0.00022592773821690742,3.99648657988247e-06,5.014774993928592e-10,0.9818120718728712,0.0031060306903303823,0.014801610401365434
4132,2CXO J053520.4-052329,3744,4,83.83527718388848,-5.391599998001468,Orion_V*,0.0,0.0,0.0,0.0,0.00012193015631331083,1.9903221395563812e-52,0.0,0.2791214544169231,0.08068124265652199,0.6400753727702417
4133,2CXO J053520.4-052329,4373,0,83.83527718388848,-5.391599998001468,YSO,1.3611388353649017e-34,6.809714694531481e-109,1.2614472673090356e-66,1.5563598593249249e-285,5.856714687948675e-11,1.0469277449286069e-25,0.0,0.9903204254419495,1.2823648591520029e-11,0.00967957448665973
4134,2CXO J053520.4-052329,4374,4,83.83527718388848,-5.391599998001468,Orion_V*,0.0,0.0,0.0,0.0,0.0007482883154019485,4.334810369730543e-41,0.0,0.15240494704761498,0.04920354116439987,0.7976432234725832
4135,2CXO J053520.4-052329,4395,2,83.83527718388848,-5.391599998001468,Orion_V*,1.5273042604938794e-12,4.3310726297685876e-07,1.0066581788630082e-20,6.650791403869286e-15,0.001705131134823436,8.743835186941388e-06,2.003210261096536e-10,0.046370574848065726,0.00018368624700214887,0.9517314306258037
4136,2CXO J053520.4-052329,4396,1,83.83527718388848,-5.391599998001468,Orion_V*,4.05650248831689e-31,1.2877635044319845e-17,1.5051098191354323e-36,4.2156292071114845e-17,4.4352309433064416e-05,2.0323658248843427e-19,1.6421794375617652e-12,0.38625073634147655,0.0009843238978046657,0.6127205874496434
4137,2CXO J053520.4-052329,13637,4,83.83527718388848,-5.391599998001468,HMXB,0.0,0.0,0.0,0.0,0.8815805445007177,4.216955450818826e-14,0.0,0.035108714592213444,0.022321762766257452,0.06098897814076941
4138,2CXO J053520.4-052329,14334,2,83.83527718388848,-5.391599998001468,HMXB,4.250656161968996e-07,0.006220724449804456,1.730308736456812e-09,2.8406198096833675e-07,0.5526698388256787,0.04336586832603261,2.0147535411354817e-06,0.3366192303088964,0.002480181752960975,0.05864143072517985
4139,2CXO J053520.4-052329,14335,4,83.83527718388848,-5.391599998001468,Orion_V*,0.0,0.0,0.0,0.0,1.2008068572478285e-38,3.218782357784849e-25,0.0,1.101457724802438e-10,1.513950612682429e-11,0.9999999998747148
4140,2CXO J053520.4-052329,15546,2,83.83527718388848,-5.391599998001468,TTau*,2.922917590328293e-16,1.7969193888248681e-09,1.1262851701492387e-23,3.4505427487089603e-15,0.0009504278264769351,7.232088962960557e-09,3.419265205492342e-14,0.0942368094450321,0.502288245322651,0.4025245083767936
4141,2CXO J053520.5-052122,6419,5,83.835744395532,-5.356289242369364,YSO,1.580563385655592e-11,6.571386927893841e-13,1.5644942577356839e-09,1.6811979119838617e-34,0.020769596120746477,0.07558787917310032,3.1703756177506522e-46,0.6795857826583566,1.4607736779263144e-06,0.2240552796931616
4142,2CXO J053520.5-052633,6419,1,83.8355316964255,-5.442609357069994,TTau*,2.567614071981032e-06,7.981707985741492e-06,1.8731970985338746e-10,2.6973412039034766e-15,0.023991412452469118,8.818400105573357e-06,2.342430012313741e-06,0.0017702118088295795,0.9667939328030403,0.007422732596162943
4143,2CXO J053520.7-051548,3744,4,83.83647545732651,-5.263564969850296,Orion_V*,0.0,0.0,0.0,0.0,0.00066019150439542,4.564424217001143e-09,0.0,0.32251620493779865,0.0031195930182494097,0.6737040059751324
4144,2CXO J053520.7-051548,4373,4,83.83647545732651,-5.263564969850296,Orion_V*,0.0,0.0,0.0,0.0,0.00014116616755671264,3.99578218199302e-08,0.0,0.31404689896607946,0.0032371701330156906,0.6825747247755264
4145,2CXO J053520.7-051548,4374,4,83.83647545732651,-5.263564969850296,Orion_V*,0.0,0.0,0.0,0.0,0.028386737680168743,6.2537084955346746e-09,0.0,0.2601876294150684,0.0073844715394087625,0.7040411551116457
4146,2CXO J053520.7-051548,4395,4,83.83647545732651,-5.263564969850296,Orion_V*,0.0,0.0,0.0,0.0,0.000419751183023785,4.782434041077971e-13,0.0,0.21640643755525668,0.0013288567467896687,0.7818449545144516
4147,2CXO J053520.7-051548,4396,4,83.83647545732651,-5.263564969850296,Orion_V*,0.0,0.0,0.0,0.0,0.47641003744917443,4.642864597077845e-22,0.0,0.0058001237702664,7.768205114702642e-06,0.5177820705754443
4148,2CXO J053520.7-051548,13637,1,83.83647545732651,-5.263564969850296,Orion_V*,1.5568236238518396e-39,6.24881519610655e-19,9.115596277156529e-41,7.305303417929629e-20,8.767217391299692e-05,1.0072489226425026e-27,1.883718002029445e-25,0.021992929096747715,0.00016557288354380467,0.9777538258457955
4149,2CXO J053520.7-051548,14334,2,83.83647545732651,-5.263564969850296,YSO,1.664009759057536e-27,1.878253128434127e-14,2.9825512070260645e-38,2.979135893293149e-28,2.323450947604806e-06,1.6951388256273603e-18,7.148228544530215e-41,0.9999544975097904,8.770751782997496e-13,4.3179038366072724e-05
4150,2CXO J053520.7-051548,14335,2,83.83647545732651,-5.263564969850296,YSO,4.8826938917491515e-36,1.4404727019306587e-20,1.6413712674150545e-39,3.201141207064066e-30,8.258640131886201e-05,2.4246689163213125e-12,3.361083113964509e-39,0.9899664436763485,9.114943278295532e-05,0.009859820487124965
4151,2CXO J053520.7-051548,15546,4,83.83647545732651,-5.263564969850296,YSO,0.0,0.0,0.0,0.0,0.011555015836785813,1.5318135525332046e-15,0.0,0.8243273892020891,0.01836747949507806,0.14575011546604544
4152,2CXO J053520.8-052113,6419,5,83.83684581178227,-5.353705574413396,YSO,1.580563385655592e-11,6.571386927893841e-13,1.5644942577356839e-09,1.6811979119838617e-34,0.020769596120746477,0.07558787917310032,3.1703756177506522e-46,0.6795857826583566,1.4607736779263144e-06,0.2240552796931616
4153,2CXO J053520.9-052321,4374,4,83.83713167671328,-5.389369535496421,YSO,0.0,0.0,0.0,0.0,0.15801586945095245,1.876229888435504e-34,0.0,0.5936850605031846,0.13698238862374149,0.1113166814221214
4154,2CXO J053521.0-052355,4373,4,83.83757625275592,-5.398761711355561,YSO,0.0,0.0,0.0,0.0,0.003717160422558747,3.3115864788427267e-28,0.0,0.46703723961559224,0.30967102624924275,0.21957457371260625
4155,2CXO J053521.0-052355,6419,2,83.83757625275592,-5.398761711355561,Orion_V*,5.293654681615952e-11,1.0050001132631526e-06,2.247991474140746e-15,2.5420842108095438e-11,0.009959499478633787,6.997437473580624e-07,2.279571478112934e-09,0.13153385653017122,0.05992926346739659,0.7985756734220066
4156,2CXO J053521.1-052333,6419,2,83.83822422023269,-5.392500807370109,Orion_V*,5.293654681615952e-11,1.0050001132631526e-06,2.247991474140746e-15,2.5420842108095438e-11,0.009959499478633787,6.997437473580624e-07,2.279571478112934e-09,0.13153385653017122,0.05992926346739659,0.7985756734220066
4157,2CXO J053521.3-052207,6419,1,83.83905818416576,-5.368683229677934,Orion_V*,4.477462076692248e-13,5.016234899343893e-12,1.44424066382654e-18,5.035515412616119e-11,4.453437001454714e-07,3.639896733035952e-08,2.3527768313741717e-14,0.2946975062151518,0.11853372950756655,0.5867682824787714
4158,2CXO J053521.3-052345,1522,1,83.83901654362745,-5.395902434787187,YSO,6.992428954727088e-17,8.209871917942803e-12,2.6297013432393882e-24,8.597369418455709e-17,2.4797962619708732e-08,1.2458415063385845e-09,4.1964669840623474e-10,0.8133893849768888,0.002950545843914007,0.1836600427075363
4159,2CXO J053521.3-052345,3498,2,83.83901654362745,-5.395902434787187,Orion_V*,7.185542469558328e-17,1.6562894587980626e-10,1.0651591908699851e-23,3.0600335041470354e-19,1.4440346971550448e-05,6.449211442539359e-11,5.815135660818794e-13,0.0322188164012517,0.12784192360932925,0.8399248194117448
4160,2CXO J053521.3-052345,3744,1,83.83901654362745,-5.395902434787187,Orion_V*,2.8829082981634075e-29,1.4710740215377133e-18,2.45528687853307e-30,9.067907932846119e-14,1.1972085273517644e-06,5.9976282954910406e-15,2.2195170014651245e-13,0.03069498901090927,0.10719322453096881,0.8621105892492759
4161,2CXO J053521.3-052345,4373,4,83.83901654362745,-5.395902434787187,TTau*,0.0,0.0,0.0,0.0,1.2871777103977317e-21,1.0168815851253312e-58,0.0,0.03781686392666173,0.9616473676654009,0.0005357684079373019
4162,2CXO J053521.3-052345,4374,4,83.83901654362745,-5.395902434787187,Orion_V*,0.0,0.0,0.0,0.0,3.640454351122585e-05,6.873776411201394e-49,0.0,0.14283617726100692,0.15193378839480506,0.7051936298006769
4163,2CXO J053521.3-052345,4395,4,83.83901654362745,-5.395902434787187,Orion_V*,0.0,0.0,0.0,0.0,1.2883419565441989e-08,5.882844622032278e-09,0.0,0.014425372572877052,0.00023176900868923046,0.9853428396521695
4164,2CXO J053521.3-052345,4396,4,83.83901654362745,-5.395902434787187,Orion_V*,0.0,0.0,0.0,0.0,0.006392849136115457,4.521671543896479e-25,0.0,0.26113147058966313,0.22130513650025466,0.5111705437739668
4165,2CXO J053521.3-052345,6419,2,83.83901654362745,-5.395902434787187,Orion_V*,5.293654681615952e-11,1.0050001132631526e-06,2.247991474140746e-15,2.5420842108095438e-11,0.009959499478633787,6.997437473580624e-07,2.279571478112934e-09,0.13153385653017122,0.05992926346739659,0.7985756734220066
4166,2CXO J053521.7-045312,2549,4,83.84058830826996,-4.886707644739301,TTau*,0.0,0.0,0.0,0.0,1.9787983101733865e-09,2.484854412412427e-52,0.0,0.0007446762543018588,0.5660128631196634,0.43324245864723643
4167,2CXO J053521.8-052240,3744,4,83.84094925006747,-5.377790698505289,Orion_V*,0.0,0.0,0.0,0.0,1.021626583241797e-07,2.2184421202489485e-19,0.0,0.4196461951805719,0.057701867755281286,0.5226518349014887
4168,2CXO J053521.8-052240,4373,1,83.84094925006747,-5.377790698505289,Orion_V*,2.603963733870578e-31,2.0663924030600433e-18,3.2523381896365945e-31,3.963543079117578e-18,3.086364569978607e-13,2.7328328285387754e-15,4.728572773176777e-13,0.23964878165499534,2.9774881601867148e-05,0.7603214434626187
4169,2CXO J053521.8-052355,1522,1,83.8411712370654,-5.398702910436645,Orion_V*,5.819525536866161e-08,2.6925622461002285e-06,4.5950887767799713e-10,1.0968475032273435e-06,0.000628182389610805,7.918347999368437e-05,0.00035353945234956654,0.02937437866506262,0.14868805621550887,0.820872811732961
4170,2CXO J053521.8-052355,3744,4,83.8411712370654,-5.398702910436645,Orion_V*,0.0,0.0,0.0,0.0,0.0012168618545750575,4.346590191831027e-28,0.0,0.4024763891307945,0.06515059601734435,0.5311561529972862
4171,2CXO J053521.8-052355,4373,4,83.8411712370654,-5.398702910436645,Orion_V*,0.0,0.0,0.0,0.0,1.5268909632239983e-10,1.51491585863158e-48,0.0,0.00584990505363762,0.006660283736290139,0.9874898110573831
4172,2CXO J053521.8-052355,4374,5,83.8411712370654,-5.398702910436645,Orion_V*,4.471776278956475e-06,1.5299325042961327e-15,4.932556591750209e-07,1.042704880606677e-40,6.48504775379426e-05,0.0005803401037631109,4.7022381534158465e-05,0.30894876009704214,0.03336477674417553,0.6569892851640075
